Taxa,Metabolite,Potential Score
Carnimonas,L-Kynurenine,2.010548e-05
Carnimonas,3-Hydroxyanthranilate,2.121060e-05
Carnimonas,Anthranilate,3.211952e-05
Carnimonas,Indole-3-acetaldehyde,1.559063e-01
Carnimonas,Melatonin,1.128614e-05
Carnimonas,5-Hydroxykynurenamine,2.571379e-05
Carnimonas,Indole-3-acetate,1.004830e-01
Carnimonas,Tryptamine,2.702877e-05
Carnobacterium,Serotonin,2.600292e-05
Carnobacterium,L-Formylkynurenine,1.946780e-05
Carnobacterium,L-Kynurenine,2.010249e-05
Carnobacterium,3-Hydroxyanthranilate,2.120667e-05
Carnobacterium,Anthranilate,3.210477e-05
Carnobacterium,Indole-3-acetaldehyde,7.720761e-01
Carnobacterium,Melatonin,1.128805e-05
Carnobacterium,5-Hydroxykynurenamine,2.570472e-05
Carnobacterium,Indole-3-acetate,4.423633e-02
Carnobacterium,Tryptamine,2.701804e-05
Caryophanon,Serotonin,2.601046e-05
Caryophanon,L-Formylkynurenine,1.946982e-05
Caryophanon,L-Kynurenine,2.010488e-05
Caryophanon,3-Hydroxyanthranilate,2.120981e-05
Caryophanon,Anthranilate,3.211656e-05
Caryophanon,Indole-3-acetaldehyde,1.131025e-01
Caryophanon,Melatonin,1.128652e-05
Caryophanon,5-Hydroxykynurenamine,2.571198e-05
Caryophanon,Indole-3-acetate,7.893972e-02
Caryophanon,Tryptamine,2.702662e-05
Castellaniella,Serotonin,2.601046e-05
Castellaniella,L-Formylkynurenine,1.946982e-05
Castellaniella,L-Kynurenine,2.010488e-05
Castellaniella,3-Hydroxyanthranilate,2.120981e-05
Castellaniella,Anthranilate,3.211656e-05
Castellaniella,Indole-3-acetaldehyde,4.231308e-01
Castellaniella,Melatonin,1.128652e-05
Castellaniella,5-Hydroxykynurenamine,2.571198e-05
Castellaniella,Indole-3-acetate,7.893972e-02
Castellaniella,Tryptamine,2.702662e-05
Catabacter,Serotonin,2.144832e-05
Catabacter,L-Formylkynurenine,1.833545e-05
Catabacter,L-Kynurenine,1.903914e-05
Catabacter,3-Hydroxyanthranilate,1.993552e-05
Catabacter,Anthranilate,3.205807e-05
Catabacter,Indole-3-acetaldehyde,1.686427e-01
Catabacter,Melatonin,1.126046e-05
Catabacter,5-Hydroxykynurenamine,2.126944e-05
Catabacter,Indole-3-acetate,5.231950e-01
Catabacter,Tryptamine,2.186001e-05
Catalinimonas,Serotonin,2.601235e-05
Catalinimonas,L-Formylkynurenine,1.947033e-05
Catalinimonas,L-Kynurenine,2.010548e-05
Catalinimonas,3-Hydroxyanthranilate,2.121060e-05
Catalinimonas,Anthranilate,3.211952e-05
Catalinimonas,Indole-3-acetaldehyde,7.048002e-01
Catalinimonas,Melatonin,1.128614e-05
Catalinimonas,5-Hydroxykynurenamine,2.571379e-05
Catalinimonas,Indole-3-acetate,1.004830e-01
Catalinimonas,Tryptamine,2.702877e-05
Catelliglobosispora,Serotonin,2.601235e-05
Catelliglobosispora,L-Formylkynurenine,1.947033e-05
Catelliglobosispora,L-Kynurenine,2.010548e-05
Catelliglobosispora,3-Hydroxyanthranilate,2.121060e-05
Catelliglobosispora,Anthranilate,3.211952e-05
Catelliglobosispora,Indole-3-acetaldehyde,1.559063e-01
Catelliglobosispora,Melatonin,1.128614e-05
Catelliglobosispora,5-Hydroxykynurenamine,2.571379e-05
Catelliglobosispora,Indole-3-acetate,1.004830e-01
Catelliglobosispora,Tryptamine,2.702877e-05
Catenibacterium,Serotonin,2.144832e-05
Catenibacterium,L-Formylkynurenine,1.833545e-05
Catenibacterium,L-Kynurenine,1.903914e-05
Catenibacterium,3-Hydroxyanthranilate,1.993552e-05
Catenibacterium,Anthranilate,3.205807e-05
Catenibacterium,Indole-3-acetaldehyde,7.423324e-01
Catenibacterium,Melatonin,1.126046e-05
Catenibacterium,5-Hydroxykynurenamine,2.126944e-05
Catenibacterium,Indole-3-acetate,7.848839e-02
Catenibacterium,Tryptamine,2.186001e-05
Catenovulum,Serotonin,2.601046e-05
Catenovulum,L-Formylkynurenine,1.946982e-05
Catenovulum,L-Kynurenine,2.010488e-05
Catenovulum,3-Hydroxyanthranilate,2.120981e-05
Catenovulum,Anthranilate,3.211656e-05
Catenovulum,Indole-3-acetaldehyde,4.231308e-01
Catenovulum,Melatonin,1.128652e-05
Catenovulum,5-Hydroxykynurenamine,2.571198e-05
Catenovulum,Indole-3-acetate,7.893972e-02
Catenovulum,Tryptamine,2.702662e-05
Catenulispora,Serotonin,2.144832e-05
Catenulispora,L-Formylkynurenine,1.833545e-05
Catenulispora,L-Kynurenine,1.903914e-05
Catenulispora,3-Hydroxyanthranilate,1.993552e-05
Catenulispora,Anthranilate,3.205807e-05
Catenulispora,Indole-3-acetaldehyde,1.686427e-01
Catenulispora,Melatonin,1.126046e-05
Catenulispora,5-Hydroxykynurenamine,2.126944e-05
Catenulispora,Indole-3-acetate,7.848839e-02
Catenulispora,Tryptamine,2.186001e-05
Catenuloplanes,Serotonin,2.601235e-05
Catenuloplanes,L-Formylkynurenine,1.947033e-05
Catenuloplanes,L-Kynurenine,2.010548e-05
Catenuloplanes,3-Hydroxyanthranilate,2.121060e-05
Catenuloplanes,Anthranilate,3.211952e-05
Catenuloplanes,Indole-3-acetaldehyde,7.048002e-01
Catenuloplanes,Melatonin,1.128614e-05
Catenuloplanes,5-Hydroxykynurenamine,2.571379e-05
Catenuloplanes,Indole-3-acetate,6.759327e-01
Catenuloplanes,Tryptamine,2.702877e-05
Catonella,Serotonin,2.144832e-05
Catonella,L-Formylkynurenine,1.833545e-05
Catonella,L-Kynurenine,1.903914e-05
Catonella,3-Hydroxyanthranilate,1.993552e-05
Catonella,Anthranilate,3.205807e-05
Catonella,Indole-3-acetaldehyde,1.686427e-01
Catonella,Melatonin,1.126046e-05
Catonella,5-Hydroxykynurenamine,2.126944e-05
Catonella,Indole-3-acetate,5.231950e-01
Catonella,Tryptamine,2.186001e-05
Caulobacter,Serotonin,1.702292e-05
Caulobacter,L-Formylkynurenine,1.669634e-05
Caulobacter,L-Kynurenine,1.746231e-05
Caulobacter,3-Hydroxyanthranilate,1.810793e-05
Caulobacter,Anthranilate,3.192274e-05
Caulobacter,Indole-3-acetaldehyde,2.049765e-01
Caulobacter,Melatonin,1.121186e-05
Caulobacter,5-Hydroxykynurenamine,1.692833e-05
Caulobacter,Indole-3-acetate,3.234176e-02
Caulobacter,Tryptamine,1.706112e-05
Caviibacter,Serotonin,2.601235e-05
Caviibacter,L-Formylkynurenine,1.947033e-05
Caviibacter,L-Kynurenine,2.010548e-05
Caviibacter,3-Hydroxyanthranilate,2.121060e-05
Caviibacter,Anthranilate,3.211952e-05
Caviibacter,Indole-3-acetaldehyde,1.559063e-01
Caviibacter,Melatonin,1.128614e-05
Caviibacter,5-Hydroxykynurenamine,2.571379e-05
Caviibacter,Indole-3-acetate,1.004830e-01
Caviibacter,Tryptamine,2.702877e-05
Cecembia,Serotonin,2.601235e-05
Cecembia,L-Formylkynurenine,1.947033e-05
Cecembia,L-Kynurenine,2.010548e-05
Cecembia,3-Hydroxyanthranilate,2.121060e-05
Cecembia,Anthranilate,3.211952e-05
Cecembia,Indole-3-acetaldehyde,1.559063e-01
Cecembia,Melatonin,1.128614e-05
Cecembia,5-Hydroxykynurenamine,2.571379e-05
Cecembia,Indole-3-acetate,1.004830e-01
Cecembia,Tryptamine,2.702877e-05
Cedecea,Serotonin,1.260776e-03
Cedecea,L-Formylkynurenine,1.833523e-05
Cedecea,L-Kynurenine,1.903883e-05
Cedecea,3-Hydroxyanthranilate,1.993511e-05
Cedecea,Anthranilate,3.205516e-05
Cedecea,Indole-3-acetaldehyde,4.436974e-01
Cedecea,Melatonin,1.126084e-05
Cedecea,5-Hydroxykynurenamine,1.277263e-03
Cedecea,Indole-3-acetate,6.519629e-02
Cedecea,Tryptamine,1.136560e-03
Celeribacter,Serotonin,2.600292e-05
Celeribacter,L-Formylkynurenine,1.946780e-05
Celeribacter,L-Kynurenine,2.010249e-05
Celeribacter,3-Hydroxyanthranilate,2.120667e-05
Celeribacter,Anthranilate,3.210477e-05
Celeribacter,Indole-3-acetaldehyde,5.332396e-02
Celeribacter,Melatonin,1.128805e-05
Celeribacter,5-Hydroxykynurenamine,2.570472e-05
Celeribacter,Indole-3-acetate,4.423633e-02
Celeribacter,Tryptamine,2.701804e-05
Cellulomonas,Serotonin,1.885278e-05
Cellulomonas,L-Formylkynurenine,1.744022e-05
Cellulomonas,L-Kynurenine,1.818190e-05
Cellulomonas,3-Hydroxyanthranilate,1.893488e-05
Cellulomonas,Anthranilate,3.197427e-05
Cellulomonas,Indole-3-acetaldehyde,2.391035e-01
Cellulomonas,Melatonin,1.123813e-05
Cellulomonas,5-Hydroxykynurenamine,1.872621e-05
Cellulomonas,Indole-3-acetate,2.797117e-02
Cellulomonas,Tryptamine,1.902716e-05
Cellulophaga,Serotonin,2.601235e-05
Cellulophaga,L-Formylkynurenine,1.947033e-05
Cellulophaga,L-Kynurenine,2.010548e-05
Cellulophaga,3-Hydroxyanthranilate,2.121060e-05
Cellulophaga,Anthranilate,3.211952e-05
Cellulophaga,Indole-3-acetaldehyde,7.048002e-01
Cellulophaga,Melatonin,1.128614e-05
Cellulophaga,5-Hydroxykynurenamine,2.571379e-05
Cellulophaga,Indole-3-acetate,6.759327e-01
Cellulophaga,Tryptamine,2.702877e-05
Cellulosilyticum,Serotonin,2.144784e-05
Cellulosilyticum,L-Formylkynurenine,1.833523e-05
Cellulosilyticum,L-Kynurenine,1.903883e-05
Cellulosilyticum,3-Hydroxyanthranilate,1.993511e-05
Cellulosilyticum,Anthranilate,3.205516e-05
Cellulosilyticum,Indole-3-acetaldehyde,1.196129e-01
Cellulosilyticum,Melatonin,1.126084e-05
Cellulosilyticum,5-Hydroxykynurenamine,2.126898e-05
Cellulosilyticum,Indole-3-acetate,7.786806e-01
Cellulosilyticum,Tryptamine,2.185949e-05
Cellulosimicrobium,Serotonin,1.664603e-04
Cellulosimicrobium,L-Formylkynurenine,1.669631e-05
Cellulosimicrobium,L-Kynurenine,1.746247e-05
Cellulosimicrobium,3-Hydroxyanthranilate,1.810823e-05
Cellulosimicrobium,Anthranilate,3.193123e-05
Cellulosimicrobium,Indole-3-acetaldehyde,1.021900e-01
Cellulosimicrobium,Melatonin,1.121071e-05
Cellulosimicrobium,5-Hydroxykynurenamine,1.678208e-04
Cellulosimicrobium,Indole-3-acetate,4.292026e-02
Cellulosimicrobium,Tryptamine,1.544170e-04
Cellvibrio,Serotonin,2.144784e-05
Cellvibrio,L-Formylkynurenine,1.833523e-05
Cellvibrio,L-Kynurenine,1.903883e-05
Cellvibrio,3-Hydroxyanthranilate,1.993511e-05
Cellvibrio,Anthranilate,3.205516e-05
Cellvibrio,Indole-3-acetaldehyde,1.196129e-01
Cellvibrio,Melatonin,1.126084e-05
Cellvibrio,5-Hydroxykynurenamine,2.126898e-05
Cellvibrio,Indole-3-acetate,6.519629e-02
Cellvibrio,Tryptamine,2.185949e-05
Centipeda,Serotonin,2.601235e-05
Centipeda,L-Formylkynurenine,1.947033e-05
Centipeda,L-Kynurenine,2.010548e-05
Centipeda,3-Hydroxyanthranilate,2.121060e-05
Centipeda,Anthranilate,3.211952e-05
Centipeda,Indole-3-acetaldehyde,1.559063e-01
Centipeda,Melatonin,1.128614e-05
Centipeda,5-Hydroxykynurenamine,2.571379e-05
Centipeda,Indole-3-acetate,1.004830e-01
Centipeda,Tryptamine,2.702877e-05
Cephaloticoccus,Serotonin,2.601046e-05
Cephaloticoccus,L-Formylkynurenine,1.946982e-05
Cephaloticoccus,L-Kynurenine,2.010488e-05
Cephaloticoccus,3-Hydroxyanthranilate,2.120981e-05
Cephaloticoccus,Anthranilate,3.211656e-05
Cephaloticoccus,Indole-3-acetaldehyde,1.131025e-01
Cephaloticoccus,Melatonin,1.128652e-05
Cephaloticoccus,5-Hydroxykynurenamine,2.571198e-05
Cephaloticoccus,Indole-3-acetate,7.893972e-02
Cephaloticoccus,Tryptamine,2.702662e-05
Cesiribacter,Serotonin,2.601235e-05
Cesiribacter,L-Formylkynurenine,1.947033e-05
Cesiribacter,L-Kynurenine,2.010548e-05
Cesiribacter,3-Hydroxyanthranilate,2.121060e-05
Cesiribacter,Anthranilate,3.211952e-05
Cesiribacter,Indole-3-acetaldehyde,7.048002e-01
Cesiribacter,Melatonin,1.128614e-05
Cesiribacter,5-Hydroxykynurenamine,2.571379e-05
Cesiribacter,Indole-3-acetate,1.004830e-01
Cesiribacter,Tryptamine,2.702877e-05
Cetobacterium,Serotonin,2.144784e-05
Cetobacterium,L-Formylkynurenine,1.833523e-05
Cetobacterium,L-Kynurenine,1.903883e-05
Cetobacterium,3-Hydroxyanthranilate,1.993511e-05
Cetobacterium,Anthranilate,3.205516e-05
Cetobacterium,Indole-3-acetaldehyde,1.196129e-01
Cetobacterium,Melatonin,1.126084e-05
Cetobacterium,5-Hydroxykynurenamine,2.126898e-05
Cetobacterium,Indole-3-acetate,3.049096e-01
Cetobacterium,Tryptamine,2.185949e-05
Chamaesiphon,Serotonin,2.601235e-05
Chamaesiphon,L-Formylkynurenine,1.947033e-05
Chamaesiphon,L-Kynurenine,2.010548e-05
Chamaesiphon,3-Hydroxyanthranilate,2.121060e-05
Chamaesiphon,Anthranilate,3.211952e-05
Chamaesiphon,Indole-3-acetaldehyde,7.048002e-01
Chamaesiphon,Melatonin,1.128614e-05
Chamaesiphon,5-Hydroxykynurenamine,2.571379e-05
Chamaesiphon,Indole-3-acetate,6.759327e-01
Chamaesiphon,Tryptamine,2.702877e-05
Chania,Serotonin,1.270730e-03
Chania,L-Formylkynurenine,4.791251e-03
Chania,L-Kynurenine,1.903914e-05
Chania,3-Hydroxyanthranilate,1.993552e-05
Chania,Anthranilate,3.205807e-05
Chania,Indole-3-acetaldehyde,7.423324e-01
Chania,Melatonin,1.126046e-05
Chania,5-Hydroxykynurenamine,1.287498e-03
Chania,Indole-3-acetate,7.848839e-02
Chania,Tryptamine,1.144555e-03
Chelatococcus,Serotonin,2.601235e-05
Chelatococcus,L-Formylkynurenine,1.947033e-05
Chelatococcus,L-Kynurenine,2.010548e-05
Chelatococcus,3-Hydroxyanthranilate,2.121060e-05
Chelatococcus,Anthranilate,3.211952e-05
Chelatococcus,Indole-3-acetaldehyde,1.559063e-01
Chelatococcus,Melatonin,1.128614e-05
Chelatococcus,5-Hydroxykynurenamine,2.571379e-05
Chelatococcus,Indole-3-acetate,1.004830e-01
Chelatococcus,Tryptamine,2.702877e-05
Chelonobacter,Serotonin,2.601235e-05
Chelonobacter,L-Formylkynurenine,1.947033e-05
Chelonobacter,L-Kynurenine,2.010548e-05
Chelonobacter,3-Hydroxyanthranilate,2.121060e-05
Chelonobacter,Anthranilate,3.211952e-05
Chelonobacter,Indole-3-acetaldehyde,7.048002e-01
Chelonobacter,Melatonin,1.128614e-05
Chelonobacter,5-Hydroxykynurenamine,2.571379e-05
Chelonobacter,Indole-3-acetate,1.004830e-01
Chelonobacter,Tryptamine,2.702877e-05
Chishuiella,Serotonin,2.601235e-05
Chishuiella,L-Formylkynurenine,1.947033e-05
Chishuiella,L-Kynurenine,2.010548e-05
Chishuiella,3-Hydroxyanthranilate,2.121060e-05
Chishuiella,Anthranilate,3.211952e-05
Chishuiella,Indole-3-acetaldehyde,1.559063e-01
Chishuiella,Melatonin,1.128614e-05
Chishuiella,5-Hydroxykynurenamine,2.571379e-05
Chishuiella,Indole-3-acetate,6.759327e-01
Chishuiella,Tryptamine,2.702877e-05
Chitinibacter,Serotonin,2.601235e-05
Chitinibacter,L-Formylkynurenine,1.947033e-05
Chitinibacter,L-Kynurenine,2.010548e-05
Chitinibacter,3-Hydroxyanthranilate,2.121060e-05
Chitinibacter,Anthranilate,3.211952e-05
Chitinibacter,Indole-3-acetaldehyde,1.559063e-01
Chitinibacter,Melatonin,1.128614e-05
Chitinibacter,5-Hydroxykynurenamine,2.571379e-05
Chitinibacter,Indole-3-acetate,1.004830e-01
Chitinibacter,Tryptamine,2.702877e-05
Chitinilyticum,Serotonin,2.601046e-05
Chitinilyticum,L-Formylkynurenine,1.946982e-05
Chitinilyticum,L-Kynurenine,2.010488e-05
Chitinilyticum,3-Hydroxyanthranilate,2.120981e-05
Chitinilyticum,Anthranilate,3.211656e-05
Chitinilyticum,Indole-3-acetaldehyde,1.131025e-01
Chitinilyticum,Melatonin,1.128652e-05
Chitinilyticum,5-Hydroxykynurenamine,2.571198e-05
Chitinilyticum,Indole-3-acetate,7.893972e-02
Chitinilyticum,Tryptamine,2.702662e-05
Chitinimonas,Serotonin,2.601046e-05
Chitinimonas,L-Formylkynurenine,1.946982e-05
Chitinimonas,L-Kynurenine,2.010488e-05
Chitinimonas,3-Hydroxyanthranilate,2.120981e-05
Chitinimonas,Anthranilate,3.211656e-05
Chitinimonas,Indole-3-acetaldehyde,4.231308e-01
Chitinimonas,Melatonin,1.128652e-05
Chitinimonas,5-Hydroxykynurenamine,2.571198e-05
Chitinimonas,Indole-3-acetate,7.893972e-02
Chitinimonas,Tryptamine,2.702662e-05
Chitiniphilus,Serotonin,2.601235e-05
Chitiniphilus,L-Formylkynurenine,1.947033e-05
Chitiniphilus,L-Kynurenine,2.010548e-05
Chitiniphilus,3-Hydroxyanthranilate,2.121060e-05
Chitiniphilus,Anthranilate,3.211952e-05
Chitiniphilus,Indole-3-acetaldehyde,7.048002e-01
Chitiniphilus,Melatonin,1.128614e-05
Chitiniphilus,5-Hydroxykynurenamine,2.571379e-05
Chitiniphilus,Indole-3-acetate,1.004830e-01
Chitiniphilus,Tryptamine,2.702877e-05
Chitinivibrio,Serotonin,2.601235e-05
Chitinivibrio,L-Formylkynurenine,1.947033e-05
Chitinivibrio,L-Kynurenine,2.010548e-05
Chitinivibrio,3-Hydroxyanthranilate,2.121060e-05
Chitinivibrio,Anthranilate,3.211952e-05
Chitinivibrio,Indole-3-acetaldehyde,1.559063e-01
Chitinivibrio,Melatonin,1.128614e-05
Chitinivibrio,5-Hydroxykynurenamine,2.571379e-05
Chitinivibrio,Indole-3-acetate,6.759327e-01
Chitinivibrio,Tryptamine,2.702877e-05
Chitinophaga,Serotonin,2.144399e-05
Chitinophaga,L-Formylkynurenine,1.833346e-05
Chitinophaga,L-Kynurenine,1.903638e-05
Chitinophaga,3-Hydroxyanthranilate,1.993184e-05
Chitinophaga,Anthranilate,3.203193e-05
Chitinophaga,Indole-3-acetaldehyde,3.023017e-01
Chitinophaga,Melatonin,1.126390e-05
Chitinophaga,5-Hydroxykynurenamine,2.126527e-05
Chitinophaga,Indole-3-acetate,6.462446e-01
Chitinophaga,Tryptamine,2.185537e-05
Chlamydia,Serotonin,1.447465e-05
Chlamydia,L-Formylkynurenine,1.549509e-05
Chlamydia,L-Kynurenine,1.628692e-05
Chlamydia,3-Hydroxyanthranilate,1.677625e-05
Chlamydia,Anthranilate,3.179044e-05
Chlamydia,Indole-3-acetaldehyde,7.175837e-01
Chlamydia,Melatonin,1.116438e-05
Chlamydia,5-Hydroxykynurenamine,1.441877e-05
Chlamydia,Indole-3-acetate,1.999778e-02
Chlamydia,Tryptamine,1.436056e-05
Chloracidobacterium,Serotonin,2.601235e-05
Chloracidobacterium,L-Formylkynurenine,1.947033e-05
Chloracidobacterium,L-Kynurenine,2.010548e-05
Chloracidobacterium,3-Hydroxyanthranilate,2.121060e-05
Chloracidobacterium,Anthranilate,3.211952e-05
Chloracidobacterium,Indole-3-acetaldehyde,7.048002e-01
Chloracidobacterium,Melatonin,1.128614e-05
Chloracidobacterium,5-Hydroxykynurenamine,2.571379e-05
Chloracidobacterium,Indole-3-acetate,1.004830e-01
Chloracidobacterium,Tryptamine,2.702877e-05
Chlorobaculum,Serotonin,1.885370e-05
Chlorobaculum,L-Formylkynurenine,1.744067e-05
Chlorobaculum,L-Kynurenine,1.818280e-05
Chlorobaculum,3-Hydroxyanthranilate,1.893618e-05
Chlorobaculum,Anthranilate,3.199145e-05
Chlorobaculum,Indole-3-acetaldehyde,3.438179e-01
Chlorobaculum,Melatonin,1.123583e-05
Chlorobaculum,5-Hydroxykynurenamine,1.872708e-05
Chlorobaculum,Indole-3-acetate,4.367918e-01
Chlorobaculum,Tryptamine,1.902815e-05
Chlorobium,Serotonin,1.447414e-05
Chlorobium,L-Formylkynurenine,1.549455e-05
Chlorobium,L-Kynurenine,1.628661e-05
Chlorobium,3-Hydroxyanthranilate,1.677609e-05
Chlorobium,Anthranilate,3.180416e-05
Chlorobium,Indole-3-acetaldehyde,2.157391e-01
Chlorobium,Melatonin,1.116245e-05
Chlorobium,5-Hydroxykynurenamine,1.441824e-05
Chlorobium,Indole-3-acetate,3.075236e-01
Chlorobium,Tryptamine,1.436006e-05
Chloroflexus,Serotonin,1.885370e-05
Chloroflexus,L-Formylkynurenine,1.744067e-05
Chloroflexus,L-Kynurenine,1.818280e-05
Chloroflexus,3-Hydroxyanthranilate,1.893618e-05
Chloroflexus,Anthranilate,3.199145e-05
Chloroflexus,Indole-3-acetaldehyde,9.737341e-02
Chloroflexus,Melatonin,1.123583e-05
Chloroflexus,5-Hydroxykynurenamine,1.872708e-05
Chloroflexus,Indole-3-acetate,4.865459e-02
Chloroflexus,Tryptamine,1.902815e-05
Chlorogloeopsis,Serotonin,2.601235e-05
Chlorogloeopsis,L-Formylkynurenine,1.947033e-05
Chlorogloeopsis,L-Kynurenine,2.010548e-05
Chlorogloeopsis,3-Hydroxyanthranilate,2.121060e-05
Chlorogloeopsis,Anthranilate,3.211952e-05
Chlorogloeopsis,Indole-3-acetaldehyde,7.048002e-01
Chlorogloeopsis,Melatonin,1.128614e-05
Chlorogloeopsis,5-Hydroxykynurenamine,2.571379e-05
Chlorogloeopsis,Indole-3-acetate,6.759327e-01
Chlorogloeopsis,Tryptamine,2.702877e-05
Chloroherpeton,Serotonin,2.144832e-05
Chloroherpeton,L-Formylkynurenine,1.833545e-05
Chloroherpeton,L-Kynurenine,1.903914e-05
Chloroherpeton,3-Hydroxyanthranilate,1.993552e-05
Chloroherpeton,Anthranilate,3.205807e-05
Chloroherpeton,Indole-3-acetaldehyde,1.686427e-01
Chloroherpeton,Melatonin,1.126046e-05
Chloroherpeton,5-Hydroxykynurenamine,2.126944e-05
Chloroherpeton,Indole-3-acetate,7.848839e-02
Chloroherpeton,Tryptamine,2.186001e-05
Chondromyces,Serotonin,2.601235e-05
Chondromyces,L-Formylkynurenine,1.947033e-05
Chondromyces,L-Kynurenine,2.010548e-05
Chondromyces,3-Hydroxyanthranilate,2.121060e-05
Chondromyces,Anthranilate,3.211952e-05
Chondromyces,Indole-3-acetaldehyde,1.559063e-01
Chondromyces,Melatonin,1.128614e-05
Chondromyces,5-Hydroxykynurenamine,2.571379e-05
Chondromyces,Indole-3-acetate,1.004830e-01
Chondromyces,Tryptamine,2.702877e-05
Christensenella,Serotonin,1.885370e-05
Christensenella,L-Formylkynurenine,1.744067e-05
Christensenella,L-Kynurenine,1.818280e-05
Christensenella,3-Hydroxyanthranilate,1.893618e-05
Christensenella,Anthranilate,3.199145e-05
Christensenella,Indole-3-acetaldehyde,6.074439e-01
Christensenella,Melatonin,1.123583e-05
Christensenella,5-Hydroxykynurenamine,1.872708e-05
Christensenella,Indole-3-acetate,8.329174e-01
Christensenella,Tryptamine,1.902815e-05
Chromobacterium,Serotonin,2.144687e-05
Chromobacterium,L-Formylkynurenine,1.833479e-05
Chromobacterium,L-Kynurenine,1.903822e-05
Chromobacterium,3-Hydroxyanthranilate,1.993429e-05
Chromobacterium,Anthranilate,3.204933e-05
Chromobacterium,Indole-3-acetaldehyde,2.672064e-01
Chromobacterium,Melatonin,1.126160e-05
Chromobacterium,5-Hydroxykynurenamine,2.126805e-05
Chromobacterium,Indole-3-acetate,4.914917e-02
Chromobacterium,Tryptamine,2.185846e-05
Chromohalobacter,Serotonin,2.144784e-05
Chromohalobacter,L-Formylkynurenine,1.833523e-05
Chromohalobacter,L-Kynurenine,1.903883e-05
Chromohalobacter,3-Hydroxyanthranilate,1.993511e-05
Chromohalobacter,Anthranilate,3.205516e-05
Chromohalobacter,Indole-3-acetaldehyde,4.436974e-01
Chromohalobacter,Melatonin,1.126084e-05
Chromohalobacter,5-Hydroxykynurenamine,2.126898e-05
Chromohalobacter,Indole-3-acetate,6.519629e-02
Chromohalobacter,Tryptamine,2.185949e-05
Chroococcidiopsis,Serotonin,2.601235e-05
Chroococcidiopsis,L-Formylkynurenine,1.947033e-05
Chroococcidiopsis,L-Kynurenine,2.010548e-05
Chroococcidiopsis,3-Hydroxyanthranilate,2.121060e-05
Chroococcidiopsis,Anthranilate,3.211952e-05
Chroococcidiopsis,Indole-3-acetaldehyde,1.559063e-01
Chroococcidiopsis,Melatonin,1.128614e-05
Chroococcidiopsis,5-Hydroxykynurenamine,2.571379e-05
Chroococcidiopsis,Indole-3-acetate,6.759327e-01
Chroococcidiopsis,Tryptamine,2.702877e-05
Chroogloeocystis,Serotonin,2.601235e-05
Chroogloeocystis,L-Formylkynurenine,1.947033e-05
Chroogloeocystis,L-Kynurenine,2.010548e-05
Chroogloeocystis,3-Hydroxyanthranilate,2.121060e-05
Chroogloeocystis,Anthranilate,3.211952e-05
Chroogloeocystis,Indole-3-acetaldehyde,7.048002e-01
Chroogloeocystis,Melatonin,1.128614e-05
Chroogloeocystis,5-Hydroxykynurenamine,2.571379e-05
Chroogloeocystis,Indole-3-acetate,6.759327e-01
Chroogloeocystis,Tryptamine,2.702877e-05
Chryseobacterium,Serotonin,2.144014e-05
Chryseobacterium,L-Formylkynurenine,1.833170e-05
Chryseobacterium,L-Kynurenine,1.903392e-05
Chryseobacterium,3-Hydroxyanthranilate,1.992858e-05
Chryseobacterium,Anthranilate,3.200886e-05
Chryseobacterium,Indole-3-acetaldehyde,3.323839e-01
Chryseobacterium,Melatonin,1.126696e-05
Chryseobacterium,5-Hydroxykynurenamine,2.126156e-05
Chryseobacterium,Indole-3-acetate,8.068893e-01
Chryseobacterium,Tryptamine,2.185124e-05
Chryseolinea,Serotonin,2.601235e-05
Chryseolinea,L-Formylkynurenine,1.947033e-05
